Target_pos_z	0.3
Target_color	red
SessionTime	TrialTime	Cursor_posx	Cursor_posy	Cursor_posz	MouseX	MouseY	Phase	TargetAchieved
1.947574	2.980232E-06	0	0	0	0	0	chrono	False
2.237474	0.2899016	0	0	0	0	0	chrono	False
2.257164	0.3095909	0	0	0	0	0	chrono	False
2.26599	0.3184167	0	0	0	0	0	chrono	False
2.27235	0.3247775	0	0	0	0	0	chrono	False
2.279038	0.3314658	0	0	0	0	0	chrono	False
2.286402	0.3388292	0	0	0	0	0	chrono	False
2.292516	0.3449434	0	0	0	0	0	chrono	False
2.298932	0.3513588	0	0	0	0	0	chrono	False
2.305448	0.3578748	0	0	0	0	0	chrono	False
2.312421	0.3648483	0	0	0	0	0	chrono	False
2.31838	0.3708075	0	0	0	0	0	chrono	False
2.324285	0.3767124	0	0	0	0	0	chrono	False
2.330153	0.3825804	0	0	0	0	0	chrono	False
2.33612	0.3885471	0	0	0	0	0	chrono	False
2.341915	0.3943418	0	0	0	0	0	chrono	False
2.347605	0.4000314	0	0	0	0	0	chrono	False
2.353251	0.4056782	0	0	0	0	0	chrono	False
2.358937	0.4113644	0	0	0	0	0	chrono	False
2.364696	0.417123	0	0	0	0	0	chrono	False
2.370539	0.4229656	0	0	0	0	0	chrono	False
2.376393	0.4288203	0	0	0	0	0	chrono	False
2.382693	0.43512	0	0	0	0	0	chrono	False
2.388426	0.4408532	0	0	0	0	0	chrono	False
2.394153	0.4465798	0	0	0	0	0	chrono	False
2.399643	0.4520708	0	0	0	0	0	chrono	False
2.405452	0.4578797	0	0	0	0	0	chrono	False
2.410998	0.4634248	0	0	0	0	0	chrono	False
2.416865	0.469292	0	0	0	0	0	chrono	False
2.422697	0.475124	0	0	0	0	0	chrono	False
2.429014	0.4814411	0	0	0	0	0	chrono	False
2.434169	0.4865965	0	0	0	0	0	chrono	False
2.43973	0.4921571	0	0	0	0	0	chrono	False
2.445148	0.4975749	0	0	0	0	0	chrono	False
2.450171	0.5025982	0	0	0	0	0	chrono	False
2.455362	0.5077895	0	0	0	0	0	chrono	False
2.460997	0.5134238	0	0	0	0	0	chrono	False
2.46613	0.5185572	0	0	0	0	0	chrono	False
2.471363	0.5237902	0	0	0	0	0	chrono	False
2.476609	0.5290359	0	0	0	0	0	chrono	False
2.481902	0.5343288	0	0	0	0	0	chrono	False
2.488389	0.5408164	0	0	0	0	0	chrono	False
2.495883	0.5483102	0	0	0	0	0	chrono	False
2.503099	0.5555259	0	0	0	0	0	chrono	False
2.50945	0.5618771	0	0	0	0	0	chrono	False
2.515196	0.5676228	0	0	0	0	0	chrono	False
2.521782	0.5742091	0	0	0	0	0	chrono	False
2.528995	0.5814224	0	0	0	0	0	chrono	False
2.536775	0.589202	0	0	0	0	0	chrono	False
2.543074	0.5955015	0	0	0	0	0	chrono	False
2.54883	0.6012567	0	0	0	0	0	chrono	False
2.554318	0.6067449	0	0	0	0	0	chrono	False
2.559933	0.6123606	0	0	0	0	0	chrono	False
2.565511	0.6179379	0	0	0	0	0	chrono	False
2.571097	0.6235238	0	0	0	0	0	chrono	False
2.576899	0.629326	0	0	0	0	0	chrono	False
2.58282	0.6352476	0	0	0	0	0	chrono	False
2.588245	0.6406728	0	0	0	0	0	chrono	False
2.593631	0.6460582	0	0	0	0	0	chrono	False
2.599369	0.651796	0	0	0	0	0	chrono	False
2.605173	0.6576003	0	0	0	0	0	chrono	False
2.610796	0.6632231	0	0	0	0	0	chrono	False
2.616374	0.6688017	0	0	0	0	0	chrono	False
2.621973	0.6744004	0	0	0	0	0	chrono	False
2.627963	0.6803895	0	0	0	0	0	chrono	False
2.633617	0.6860443	0	0	0	0	0	chrono	False
2.639416	0.6918424	0	0	0	0	0	chrono	False
2.645285	0.6977121	0	0	0	0	0	chrono	False
2.650715	0.7031423	0	0	0	0	0	chrono	False
2.655967	0.7083937	0	0	0	0	0	chrono	False
2.661713	0.7141405	0	0	0	0	0	chrono	False
2.667194	0.7196215	0	0	0	0	0	chrono	False
2.672838	0.7252656	0	0	0	0	0	chrono	False
2.67811	0.7305375	0	0	0	0	0	chrono	False
2.683456	0.7358826	0	0	0	0	0	chrono	False
2.688942	0.7413691	0	0	0	0	0	chrono	False
2.694478	0.7469054	0	0	0	0	0	chrono	False
2.699828	0.7522551	0	0	0	0	0	chrono	False
2.705465	0.757893	0	0	0	0	0	chrono	False
2.710663	0.7630903	0	0	0	0	0	chrono	False
2.716094	0.7685217	0	0	0	0	0	chrono	False
2.722099	0.774526	0	0	0	0	0	chrono	False
2.728059	0.7804865	0	0	0	0	0	chrono	False
2.733669	0.786096	0	0	0	0	0	chrono	False
2.739046	0.791473	0	0	0	0	0	chrono	False
2.744675	0.7971021	0	0	0	0	0	chrono	False
2.750107	0.8025337	0	0	0	0	0	chrono	False
2.755483	0.8079103	0	0	0	0	0	chrono	False
2.760611	0.8130382	0	0	0	0	0	chrono	False
2.766533	0.8189598	0	0	0	0	0	chrono	False
2.772045	0.8244718	0	0	0	0	0	chrono	False
2.777545	0.8299719	0	0	0	0	0	chrono	False
2.783348	0.835775	0	0	0	0	0	chrono	False
2.788952	0.841379	0	0	0	0	0	chrono	False
