Target_pos_z	0.25
Target_color	green
SessionTime	TrialTime	Cursor_posx	Cursor_posy	Cursor_posz	MouseX	MouseY	Phase	TargetAchieved
10.4245	0	0	0	0	0	0	chrono	False
10.43098	0.006480217	0	0	0	0	0	chrono	False
10.43801	0.01350784	0	0	0	0	0	chrono	False
10.44492	0.02041626	0	0	0	-0.1	0	chrono	False
10.45174	0.02724266	0	0	0	0	0	chrono	False
10.45898	0.03448105	0	0	0	0	0	chrono	False
10.46576	0.04126167	0	0	0	0	0	chrono	False
10.47263	0.04812527	0	0	0	0	0	chrono	False
10.47983	0.05532551	0	0	0	0	0	chrono	False
10.48641	0.06191254	0	0	0	0	0	chrono	False
10.49349	0.06898689	0	0	0	0	0	chrono	False
10.50062	0.07612228	0	0	0	0	0	chrono	False
10.50741	0.08290958	0	0	0	0	0	chrono	False
10.5143	0.08980179	0	0	0	0	0	chrono	False
10.52137	0.09687328	0	0	0	0	0	chrono	False
10.52881	0.1043072	0	0	0	-0.15	0.05	chrono	False
10.53518	0.1106806	0	0	0	-0.25	0.1	chrono	False
10.54221	0.1177139	0	0	0	0	0	chrono	False
10.54915	0.1246471	0	0	0	-0.25	0.05	chrono	False
10.55617	0.1316738	0	0	0	-0.2	0.05	chrono	False
10.56317	0.1386709	0	0	0	-0.25	0.05	chrono	False
10.57043	0.1459341	0	0	0	-0.25	0	chrono	False
10.57737	0.1528664	0	0	0	-0.3	0	chrono	False
10.58396	0.1594639	0	0	0	-0.35	0	chrono	False
10.59101	0.1665077	0	0	0	-0.3	0	chrono	False
10.59779	0.1732893	0	0	0	0	0	chrono	False
10.60474	0.1802397	0	0	0	-0.3	0	chrono	False
10.61213	0.1876297	0	0	0	-0.3	-0.05	chrono	False
10.61896	0.1944571	0	0	0	-0.3	-0.05	chrono	False
10.62552	0.2010174	0	0	0	-0.2	-0.05	chrono	False
10.63288	0.2083769	0	0	0	-0.2	0	chrono	False
10.63971	0.215209	0	0	0	-0.1	0	chrono	False
10.6462	0.2217016	0	0	0	0	0	chrono	False
10.65314	0.2286434	0	0	0	-0.05	-0.05	chrono	False
10.66027	0.2357721	0	0	0	0	0	chrono	False
10.66705	0.2425461	0	0	0	0	0	chrono	False
10.67403	0.2495337	0	0	0	0	0	chrono	False
10.68106	0.2565594	0	0	0	0	0	chrono	False
10.68792	0.2634192	0	0	0	0	0	chrono	False
10.69478	0.2702818	0	0	0	0	0	chrono	False
10.70186	0.2773552	0	0	0	0	0	chrono	False
10.70867	0.2841711	0	0	0	0	0	chrono	False
10.71569	0.2911882	0	0	0	0.1	0	chrono	False
10.72277	0.2982655	0	0	0	0	0.05	chrono	False
10.72942	0.3049192	0	0	0	0.05	0	chrono	False
10.7364	0.3118992	0	0	0	0	0	chrono	False
10.74429	0.3197927	0	0	0	0.05	0	chrono	False
10.75039	0.3258924	0	0	0	0	0	chrono	False
10.75728	0.3327799	0	0	0	0	0	chrono	False
10.7644	0.3398981	0	0	0	0	0	chrono	False
10.77125	0.3467455	0	0	0	0	0	chrono	False
10.77829	0.3537912	0	0	0	0	0	chrono	False
10.78516	0.3606558	0	0	0	0	0	chrono	False
10.79212	0.3676176	0	0	0	0	0	chrono	False
10.79916	0.3746605	0	0	0	0	0	chrono	False
10.80589	0.3813868	0	0	0	0	0	chrono	False
10.81301	0.3885098	0	0	0	0	0	chrono	False
10.82001	0.3955088	0	0	0	0	0	chrono	False
10.82679	0.4022913	0	0	0	0	0	chrono	False
10.83373	0.4092264	0	0	0	0	0	chrono	False
10.84082	0.4163218	0	0	0	0	0	chrono	False
10.84761	0.4231062	0	0	0	0	0	chrono	False
10.85495	0.4304514	0	0	0	0	0	chrono	False
10.86181	0.4373102	0	0	0	0	0	chrono	False
10.86859	0.4440908	0	0	0	0	0	chrono	False
10.87555	0.4510536	0	0	0	0	0	chrono	False
10.88275	0.458251	0	0	0	0	0	chrono	False
10.88934	0.4648409	0	0	0	0	0	chrono	False
10.89629	0.4717932	0	0	0	0	0	chrono	False
10.90325	0.4787455	0	0	0	0	0	chrono	False
10.91017	0.4856682	0	0	0	0	0	chrono	False
10.91722	0.4927225	0	0	0	0	0	chrono	False
10.92413	0.4996252	0	0	0	0	0	chrono	False
10.93105	0.5065517	0	0	0	0	0	chrono	False
10.9381	0.5135956	0	0	0	0	0	chrono	False
10.94482	0.5203209	0	0	0	0	0	chrono	False
10.95175	0.5272541	0	0	0	0	0	chrono	False
10.95873	0.5342283	0	0	0	0	0	chrono	False
10.96566	0.5411625	0	0	0	0	0	chrono	False
10.97257	0.5480709	0	0	0	0	0	chrono	False
10.97978	0.5552816	0	0	0	0	0	chrono	False
10.98661	0.5621138	0	0	0	0	0	chrono	False
10.99343	0.5689316	0	0	0	0	0	chrono	False
11.00055	0.5760517	0	0	0	0	0	chrono	False
11.00727	0.5827646	0	0	0	0	0	chrono	False
11.01426	0.5897627	0	0	0	0	0	chrono	False
11.02138	0.5968819	0	0	0	0	0	chrono	False
11.02816	0.6036558	0	0	0	0	0	chrono	False
11.03514	0.6106386	0	0	0	0	0	chrono	False
11.04211	0.6176147	0	0	0	0	0	chrono	False
11.04897	0.6244707	0	0	0	0	0	chrono	False
11.05588	0.6313791	0	0	0	0	0	chrono	False
11.06308	0.6385832	0	0	0	0	0	chrono	False
11.06981	0.6453056	0	0	0	0	0	chrono	False
11.07672	0.6522236	0	0	0	0	0	chrono	False
11.08381	0.6593094	0	0	0	0	0	chrono	False
11.09071	0.6662121	0	0	0	0	0	chrono	False
11.0977	0.6731968	0	0	0	0	0	chrono	False
11.10486	0.6803617	0	0	0	0	0	chrono	False
11.11185	0.6873522	0	0	0	0	0	chrono	False
11.11885	0.6943455	0	0	0	0	0	chrono	False
11.12547	0.7009697	0	0	0	0	0	chrono	False
11.13243	0.7079306	0	0	0	0	0	chrono	False
11.1396	0.7151022	0	0	0	0	0	chrono	False
11.14674	0.7222395	0	0	0	0	0	chrono	False
11.15319	0.728694	0	0	0	0	0	chrono	False
11.16021	0.7357149	0	0	0	0	0	chrono	False
11.16733	0.7428322	0	0	0	0	0	chrono	False
11.17405	0.7495546	0	0	0	0	0	chrono	False
11.18095	0.7564497	0	0	0	0	0	chrono	False
11.18819	0.7636852	0	0	0	0	0	chrono	False
11.19492	0.770422	0	0	0	0	0	chrono	False
11.20204	0.777545	0	0	0	0	0	chrono	False
11.20877	0.7842646	0	0	0	0	0	chrono	False
11.21565	0.7911539	0	0	0	0	0	chrono	False
11.22291	0.7984076	0	0	0	0	0	chrono	False
11.22945	0.8049517	0	0	0	0	0	chrono	False
11.23645	0.8119507	0	0	0	0	0	chrono	False
11.24347	0.8189726	0	0	0	0	0	chrono	False
11.2505	0.8259954	0	0	0	0	0	chrono	False
11.25724	0.8327436	0	0	0	0	0	chrono	False
11.26444	0.8399363	0	0	0	0	0	chrono	False
11.27118	0.8466845	0	0	0	0	0	chrono	False
11.27837	0.8538723	0	0	0	0	0	chrono	False
11.28514	0.8606386	0	0	0	0	0	chrono	False
11.29205	0.8675499	0	0	0	0	0	chrono	False
11.29915	0.8746471	0	0	0	0	0	chrono	False
11.3059	0.8814011	0	0	0	0	0	chrono	False
11.31282	0.8883209	0	0	0	0	0	chrono	False
11.31992	0.8954153	0	0	0	0	0	chrono	False
11.32719	0.9026909	0	0	0	0	0	chrono	False
11.33375	0.9092522	0	0	0	0	0	chrono	False
11.34085	0.9163475	0	0	0	0	0	chrono	False
11.34756	0.9230652	0	0	0	0	0	chrono	False
11.35457	0.930069	0	0	0	0	0	chrono	False
11.36172	0.9372187	0	0	0	0	0	chrono	False
11.36858	0.9440794	0	0	0	0	0	chrono	False
11.37541	0.9509077	0	0	0	0	0	chrono	False
11.38247	0.9579716	0	0	0	0	0	chrono	False
11.38925	0.9647484	0	0	0	0	0	chrono	False
11.39611	0.9716063	0	0	0	0	0	chrono	False
11.40332	0.9788208	0	0	0	0	0	chrono	False
11.41003	0.9855328	0	0	0	0	0	chrono	False
