Target_pos_z	0.35
Target_color	green
SessionTime	TrialTime	Cursor_posx	Cursor_posy	Cursor_posz	MouseX	MouseY	Phase	TargetAchieved
28.00723	1.907349E-06	0	0	0	0	0	chrono	False
28.01456	0.007335663	0	0	0	0	0	chrono	False
28.02198	0.01474953	0	0	0	0	0	chrono	False
28.02804	0.0208149	0	0	0	0	0	chrono	False
28.03506	0.02782631	0	0	0	0	0	chrono	False
28.04211	0.03487587	0	0	0	0	0	chrono	False
28.04894	0.04171181	0	0	0	0	0	chrono	False
28.05607	0.04883957	0	0	0	0	0	chrono	False
28.06312	0.05588913	0	0	0	0	0	chrono	False
28.06994	0.0627079	0	0	0	0	0	chrono	False
28.07676	0.06952667	0	0	0	0	0	chrono	False
28.08381	0.07658386	0	0	0	0	0	chrono	False
28.09089	0.08366013	0	0	0	0	0	chrono	False
28.09766	0.09042931	0	0	0	0	0	chrono	False
28.10445	0.09721756	0	0	0	0	0	chrono	False
28.11134	0.1041069	0	0	0	0	0	chrono	False
28.11845	0.1112156	0	0	0	0	0	chrono	False
28.12542	0.1181889	0	0	0	0	0	chrono	False
28.1326	0.1253738	0	0	0	0	0	chrono	False
28.13946	0.1322327	0	0	0	0	0	chrono	False
28.14631	0.1390839	0	0	0	0	0	chrono	False
28.15303	0.1458015	0	0	0	0	0	chrono	False
28.16019	0.1529598	0	0	0	0	0	chrono	False
28.16695	0.1597233	0	0	0	0	0	chrono	False
28.17393	0.1666946	0	0	0	0	0	chrono	False
28.18096	0.1737289	0	0	0	0	0	chrono	False
28.18778	0.1805458	0	0	0	0	0	chrono	False
28.19475	0.1875191	0	0	0	0	0	chrono	False
28.20188	0.1946487	0	0	0	0	0	chrono	False
28.20865	0.2014179	0	0	0	0	0	chrono	False
28.21568	0.2084503	0	0	0	0	0	chrono	False
28.22272	0.2154846	0	0	0	0	0	chrono	False
28.22948	0.22225	0	0	0	0	0	chrono	False
28.23639	0.2291603	0	0	0	0	0	chrono	False
28.24354	0.236311	0	0	0	0	0	chrono	False
28.25033	0.2431011	0	0	0	0	0	chrono	False
28.25727	0.2500401	0	0	0	0	0	chrono	False
28.26438	0.2571487	0	0	0	0	0	chrono	False
28.27117	0.2639351	0	0	0	0	0	chrono	False
28.27823	0.270998	0	0	0	0	0	chrono	False
28.28501	0.2777767	0	0	0	0	0	chrono	False
28.29197	0.2847404	0	0	0	0	0	chrono	False
28.29904	0.2918072	0	0	0	0	0	chrono	False
28.30593	0.2987003	0	0	0	0	0	chrono	False
28.31282	0.3055916	0	0	0	0	0	chrono	False
28.32	0.3127689	0	0	0	0	0	chrono	False
28.32678	0.3195534	0	0	0	0	0	chrono	False
28.33362	0.3263912	0	0	0	0	0	chrono	False
28.34088	0.3336525	0	0	0	0	0	chrono	False
28.34758	0.3403492	0	0	0	0	0	chrono	False
28.35446	0.347229	0	0	0	0	0	chrono	False
28.36186	0.3546295	0	0	0	0	0	chrono	False
28.36818	0.3609505	0	0	0	0	0	chrono	False
28.37497	0.3677425	0	0	0	0	0	chrono	False
28.382	0.3747673	0	0	0	0	0	chrono	False
28.38887	0.3816376	0	0	0	0	0	chrono	False
28.39582	0.388588	0	0	0	0	0	chrono	False
28.40288	0.3956451	0	0	0	0	0	chrono	False
28.40967	0.4024372	0	0	0	0	0	chrono	False
28.41661	0.4093819	0	0	0	0	0	chrono	False
28.42377	0.4165363	0	0	0	0	0	chrono	False
28.43057	0.4233418	0	0	0	0	0	chrono	False
28.43762	0.4303856	0	0	0	0	0	chrono	False
28.44441	0.4371758	0	0	0	0	0	chrono	False
28.45151	0.4442825	0	0	0	0	0	chrono	False
28.45849	0.4512577	0	0	0	0	0	chrono	False
28.46529	0.4580631	0	0	0	0	0	chrono	False
28.47214	0.4649105	0	0	0	0	0	chrono	False
28.47926	0.4720268	0	0	0	0	0	chrono	False
28.48603	0.4788017	0	0	0	0	0	chrono	False
28.49296	0.4857273	0	0	0	0	0	chrono	False
28.50004	0.4928131	0	0	0	0	0	chrono	False
28.50683	0.4995956	0	0	0	0	0	chrono	False
28.51388	0.5066528	0	0	0	0	0	chrono	False
28.52084	0.5136051	0	0	0	0	0	chrono	False
28.52775	0.5205193	0	0	0	0	0	chrono	False
28.53471	0.5274754	0	0	0	0	0	chrono	False
28.54173	0.5344963	0	0	0	0	0	chrono	False
28.54871	0.5414829	0	0	0	0	0	chrono	False
28.55562	0.5483856	0	0	0	0	0	chrono	False
28.56259	0.5553589	0	0	0	0	0	chrono	False
28.56945	0.5622234	0	0	0	0	0	chrono	False
28.57641	0.5691833	0	0	0	0	0	chrono	False
28.5834	0.5761662	0	0	0	0	0	chrono	False
28.59024	0.5830097	0	0	0	0	0	chrono	False
28.59722	0.5899868	0	0	0	0	0	chrono	False
28.60437	0.5971394	0	0	0	0	0	chrono	False
28.61142	0.6041851	0	0	0	0	0	chrono	False
28.61858	0.6113491	0	0	0	0	0	chrono	False
28.62497	0.6177387	0	0	0	0	0	chrono	False
28.63196	0.6247272	0	0	0	0	0	chrono	False
28.63913	0.6319008	0	0	0	0	0	chrono	False
28.64584	0.638607	0	0	0	0	0	chrono	False
28.65267	0.645443	0	0	0	0	0	chrono	False
