Target_pos_z	0.35
Target_color	green
SessionTime	TrialTime	Cursor_posx	Cursor_posy	Cursor_posz	MouseX	MouseY	Phase	TargetAchieved
111.0872	7.629395E-06	0	0	0	0	0	chrono	False
111.095	0.007873535	0	0	0	0	0	chrono	False
111.1012	0.01409149	0	0	0	0	0	chrono	False
111.1088	0.02159882	0	0	0	0	0	chrono	False
111.1152	0.0280838	0	0	0	0	0	chrono	False
111.1216	0.03447723	0	0	0	0	0	chrono	False
111.1295	0.04230499	0	0	0	0	0	chrono	False
111.1357	0.04849243	0	0	0	0	0	chrono	False
111.1438	0.05662537	0	0	0	0	0	chrono	False
111.1506	0.06340027	0	0	0	0	0	chrono	False
111.1586	0.07142639	0	0	0	0	0	chrono	False
111.1658	0.07866669	0	0	0	0	0	chrono	False
111.1728	0.08565521	0	0	0	0	0	chrono	False
111.1812	0.09403992	0	0	0	0	0	chrono	False
111.1873	0.1001663	0	0	0	0	0	chrono	False
111.1955	0.1083755	0	0	0	0	0	chrono	False
111.2017	0.1145325	0	0	0	0	0	chrono	False
111.2099	0.1227493	0	0	0	0	0	chrono	False
111.2163	0.1291428	0	0	0	0	0	chrono	False
111.2235	0.1363754	0	0	0	0	0	chrono	False
111.2304	0.1432571	0	0	0	0	0	chrono	False
111.2366	0.1494675	0	0	0	0	0	chrono	False
111.245	0.1578445	0	0	0	0	0	chrono	False
111.2514	0.1641922	0	0	0	0	0	chrono	False
111.2583	0.1711578	0	0	0	0	0	chrono	False
111.2655	0.1783905	0	0	0	0	0	chrono	False
111.2718	0.1846771	0	0	0	0	0	chrono	False
111.2796	0.1924362	0	0	0	0	0	chrono	False
111.2863	0.1991119	0	0	0	0	0	chrono	False
111.295	0.2078857	0	0	0	0	0	chrono	False
111.3017	0.2145386	0	0	0	0	0	chrono	False
111.3103	0.2231293	0	0	0	0	0	chrono	False
111.3172	0.2300262	0	0	0	0	0	chrono	False
111.3272	0.2400436	0	0	0	0	0	chrono	False
111.3348	0.2476273	0	0	0	0	0	chrono	False
111.3434	0.2562103	0	0	0	0	0	chrono	False
111.3505	0.2633362	0	0	0	0	0	chrono	False
111.3585	0.2713547	0	0	0	0	0	chrono	False
111.3659	0.2787704	0	0	0	0	0	chrono	False
111.3736	0.2863922	0	0	0	0	0	chrono	False
111.3811	0.2939072	0	0	0	0	0	chrono	False
111.3878	0.3006363	0	0	0	0	0	chrono	False
111.3968	0.3096085	0	0	0	0	0	chrono	False
111.4036	0.3164063	0	0	0	0	0	chrono	False
111.4128	0.3256607	0	0	0	0	0	chrono	False
111.4195	0.3322983	0	0	0	0	0	chrono	False
111.4286	0.3414764	0	0	0	0	0	chrono	False
111.4351	0.3479385	0	0	0	0	0	chrono	False
111.4444	0.357254	0	0	0	0	0	chrono	False
111.4511	0.3639908	0	0	0	0	0	chrono	False
111.4594	0.372261	0	0	0	0	0	chrono	False
111.4664	0.3792343	0	0	0	0	0	chrono	False
111.4747	0.3875122	0	0	0	0	0	chrono	False
111.4816	0.3944168	0	0	0	0	0	chrono	False
111.4883	0.4011917	0	0	0	0	0	chrono	False
111.4963	0.4091797	0	0	0	0	0	chrono	False
111.5029	0.4157104	0	0	0	0	0	chrono	False
111.5112	0.4240646	0	0	0	0	0	chrono	False
111.5178	0.4306412	0	0	0	0	0	chrono	False
111.526	0.4388504	0	0	0	0	0	chrono	False
111.5327	0.4455795	0	0	0	0	0	chrono	False
111.5401	0.45298	0	0	0	0	0	chrono	False
111.5475	0.46035	0	0	0	0	0	chrono	False
111.554	0.4668503	0	0	0	0	0	chrono	False
111.5628	0.4756165	0	0	0	0	0	chrono	False
111.5696	0.4824753	0	0	0	0	0	chrono	False
111.5783	0.4910965	0	0	0	0	0	chrono	False
111.5849	0.4977188	0	0	0	0	0	chrono	False
111.5932	0.5059967	0	0	0	0	0	chrono	False
111.5999	0.5127029	0	0	0	0	0	chrono	False
111.6088	0.5216293	0	0	0	0	0	chrono	False
111.6162	0.5290298	0	0	0	0	0	chrono	False
111.6239	0.5367432	0	0	0	0	0	chrono	False
111.6311	0.5439377	0	0	0	0	0	chrono	False
111.6375	0.5503769	0	0	0	0	0	chrono	False
111.6467	0.5595398	0	0	0	0	0	chrono	False
111.6528	0.5656509	0	0	0	0	0	chrono	False
111.6613	0.574173	0	0	0	0	0	chrono	False
111.6677	0.5805435	0	0	0	0	0	chrono	False
111.6759	0.5887909	0	0	0	0	0	chrono	False
111.6828	0.5956726	0	0	0	0	0	chrono	False
111.691	0.6038513	0	0	0	0	0	chrono	False
111.6979	0.6107635	0	0	0	0	0	chrono	False
111.7048	0.6175919	0	0	0	0	0	chrono	False
111.7168	0.6296005	0	0	0	0	0	chrono	False
111.7249	0.6377029	0	0	0	0	0	chrono	False
111.7321	0.6449585	0	0	0	0	0	chrono	False
111.7397	0.6525726	0	0	0	0	0	chrono	False
111.7475	0.6603012	0	0	0	0	0	chrono	False
111.754	0.6668396	0	0	0	0	0	chrono	False
111.763	0.6758423	0	0	0	0	0	chrono	False
111.7697	0.6825867	0	0	0	0	0	chrono	False
111.7784	0.6912003	0	0	0	0	0	chrono	False
111.785	0.6978683	0	0	0	0	0	chrono	False
111.7935	0.7063217	0	0	0	0	0	chrono	False
111.8001	0.7128983	0	0	0	0	0	chrono	False
111.8078	0.7206039	0	0	0	0	0	chrono	False
111.8152	0.7280655	0	0	0	0	0	chrono	False
111.8217	0.7345657	0	0	0	0	0	chrono	False
111.8295	0.7423325	0	0	0	0	0	chrono	False
111.8355	0.7483444	0	0	0	0	0	chrono	False
111.8433	0.7561264	0	0	0	0	0	chrono	False
111.8496	0.762413	0	0	0	0	0	chrono	False
111.8572	0.7700577	0	0	0	0	0	chrono	False
111.8646	0.7774124	0	0	0	0	0	chrono	False
111.8706	0.7834244	0	0	0	0	0	chrono	False
111.8783	0.7911148	0	0	0	0	0	chrono	False
111.8844	0.797226	0	0	0	0	0	chrono	False
111.8913	0.804184	0	0	0	0	0	chrono	False
111.8979	0.81073	0	0	0	0	0	chrono	False
111.9041	0.8169327	0	0	0	0	0	chrono	False
111.9119	0.8247147	0	0	0	0	0	chrono	False
111.9185	0.8313293	0	0	0	0	0	chrono	False
111.9264	0.8392258	0	0	0	0	0	chrono	False
111.9331	0.8459854	0	0	0	0	0	chrono	False
111.9402	0.8530426	0	0	0	0	0	chrono	False
111.9475	0.8603668	0	0	0	0	0	chrono	False
111.9534	0.8662491	0	0	0	0	0	chrono	False
111.9614	0.8742523	0	0	0	0	0	chrono	False
111.9678	0.8806381	0	0	0	0	0	chrono	False
111.9755	0.8883286	0	0	0	0	0	chrono	False
111.9818	0.8946686	0	0	0	0	0	chrono	False
111.9879	0.9007797	0	0	0	0	0	chrono	False
111.9956	0.9084473	0	0	0	0	0	chrono	False
112.0015	0.9143753	0	0	0	0	0	chrono	False
112.0089	0.9216995	0	0	0	0	0	chrono	False
112.0153	0.9281845	0	0	0	0	0	chrono	False
112.0212	0.9339981	0	0	0	0	0	chrono	False
112.0292	0.9420166	0	0	0	0	0	chrono	False
112.035	0.9478302	0	0	0	0	0	chrono	False
112.0425	0.9553833	0	0	0	0	0	chrono	False
112.0488	0.961647	0	0	0	0	0	chrono	False
112.0552	0.9680328	0	0	0	0	0	chrono	False
112.0626	0.9754715	0	0	0	0	0	chrono	False
112.069	0.9817963	0	0	0	0	0	chrono	False
112.0769	0.9897079	0	0	0	0	0	chrono	False
112.0828	0.9956589	0	0	0	0	0	chrono	False
112.0907	1.003494	0	0	0	0	0	chrono	False
112.0976	1.010437	0	0	0	0	0	chrono	False
112.1041	1.016968	0	0	0	0	0	chrono	False
112.1121	1.024933	0	0	0	0	0	chrono	False
112.1183	1.031105	0	0	0	0	0	chrono	False
112.1259	1.038712	0	0	0	0	0	chrono	False
112.1323	1.045113	0	0	0	0	0	chrono	False
112.1387	1.05159	0	0	0	0	0	chrono	False
112.1463	1.059128	0	0	0	0	0	chrono	False
112.1526	1.065399	0	0	0	0	0	chrono	False
112.1607	1.07357	0	0	0	0	0	chrono	False
112.1677	1.080544	0	0	0	0	0	chrono	False
112.175	1.087799	0	0	0	0	0	chrono	False
112.1816	1.094482	0	0	0	0	0	chrono	False
112.1878	1.100632	0	0	0	0	0	chrono	False
112.1958	1.108635	0	0	0	0	0	chrono	False
112.2019	1.1147	0	0	0	0	0	chrono	False
112.2097	1.122559	0	0	0	0	0	chrono	False
112.2161	1.128929	0	0	0	0	0	chrono	False
112.2233	1.136185	0	0	0	0	0	chrono	False
112.23	1.142891	0	0	0	0	0	chrono	False
112.2359	1.148705	0	0	0	0	0	chrono	False
112.244	1.156822	0	0	0	0	0	chrono	False
112.25	1.162827	0	0	0	0	0	chrono	False
112.2572	1.170059	0	0	0	0	0	chrono	False
112.2636	1.176399	0	0	0	0	0	chrono	False
112.2697	1.182579	0	0	0	0	0	chrono	False
112.2774	1.190262	0	0	0	0	0	chrono	False
112.2838	1.19664	0	0	0	0	0	chrono	False
112.2914	1.204193	0	0	0	0	0	chrono	False
112.2979	1.210777	0	0	0	0	0	chrono	False
112.3044	1.217232	0	0	0	0	0	chrono	False
112.3129	1.2257	0	0	0	0	0	chrono	False
112.324	1.236877	0	0	0	0	0	chrono	False
112.3308	1.243645	0	0	0	0	0	chrono	False
112.3369	1.249786	0	0	0	0	0	chrono	False
112.3454	1.258232	0	0	0	0	0	chrono	False
112.3517	1.264595	0	0	0	0	0	chrono	False
112.3598	1.272652	0	0	0	0	0	chrono	False
112.3664	1.279251	0	0	0	0	0	chrono	False
112.3744	1.287201	0	0	0	0	0	chrono	False
112.3809	1.293777	0	0	0	0	0	chrono	False
112.3872	1.300041	0	0	0	0	0	chrono	False
112.3961	1.308975	0	0	0	0	0	chrono	False
112.4028	1.315628	0	0	0	0	0	chrono	False
112.4124	1.325195	0	0	0	0	0	chrono	False
112.419	1.331841	0	0	0	0	0	chrono	False
112.4279	1.340729	0	0	0	0	0	chrono	False
112.4346	1.347481	0	0	0	0	0	chrono	False
112.4438	1.356628	0	0	0	0	0	chrono	False
112.4506	1.363411	0	0	0	0	0	chrono	False
112.4585	1.371346	0	0	0	0	0	chrono	False
112.4657	1.378502	0	0	0	0	0	chrono	False
112.4735	1.38633	0	0	0	0	0	chrono	False
112.4808	1.393631	0	0	0	0	0	chrono	False
112.4876	1.400429	0	0	0	0	0	chrono	False
112.4964	1.409203	0	0	0	0	0	chrono	False
112.5032	1.416084	0	0	0	0	0	chrono	False
112.5129	1.425758	0	0	0	0	0	chrono	False
112.5198	1.432686	0	0	0	0	0	chrono	False
112.5289	1.44178	0	0	0	0	0	chrono	False
112.5362	1.449013	0	0	0	0	0	chrono	False
112.5453	1.458115	0	0	0	0	0	chrono	False
112.5522	1.46508	0	0	0	0	0	chrono	False
112.5613	1.474121	0	0	0	0	0	chrono	False
112.5688	1.481628	0	0	0	0	0	chrono	False
112.5779	1.4907	0	0	0	0	0	chrono	False
112.5845	1.497299	0	0	0	0	0	chrono	False
112.5928	1.505653	0	0	0	0	0	chrono	False
