Target_pos_z	0.35
Target_color	green
SessionTime	TrialTime	Cursor_posx	Cursor_posy	Cursor_posz	MouseX	MouseY	Phase	TargetAchieved
68.9082	0	0	0	0	0	0	chrono	False
68.92071	0.01251221	0	0	0	0	0	chrono	False
68.92898	0.02078247	0	0	0	0	0	chrono	False
68.93605	0.02785492	0	0	0	0	0	chrono	False
68.94309	0.03489685	0	0	0	0	0	chrono	False
68.95123	0.04302979	0	0	0	0	0	chrono	False
68.95792	0.04972076	0	0	0	0	0	chrono	False
68.96692	0.05872345	0	0	0	0	0	chrono	False
68.97389	0.06569672	0	0	0	0	0	chrono	False
68.98312	0.07492065	0	0	0	0	0	chrono	False
68.99097	0.0827713	0	0	0	0	0	chrono	False
68.9987	0.09050751	0	0	0	0	0	chrono	False
69.00558	0.09738922	0	0	0	0	0	chrono	False
69.01378	0.1055832	0	0	0	0	0	chrono	False
69.02149	0.1132965	0	0	0	0	0	chrono	False
69.02968	0.1214828	0	0	0	0	0	chrono	False
69.03647	0.128273	0	0	0	0	0	chrono	False
69.04453	0.1363373	0	0	0	0	0	chrono	False
69.05154	0.1433487	0	0	0	0	0	chrono	False
69.0592	0.1510086	0	0	0	0	0	chrono	False
69.06745	0.159256	0	0	0	0	0	chrono	False
69.07478	0.1665802	0	0	0	0	0	chrono	False
69.08219	0.173996	0	0	0	0	0	chrono	False
69.08967	0.1814728	0	0	0	0	0	chrono	False
69.09842	0.1902237	0	0	0	0	0	chrono	False
69.1056	0.197403	0	0	0	0	0	chrono	False
69.11333	0.2051392	0	0	0	0	0	chrono	False
69.12035	0.2121506	0	0	0	0	0	chrono	False
69.12816	0.2199631	0	0	0	0	0	chrono	False
69.13576	0.227562	0	0	0	0	0	chrono	False
69.14202	0.2338257	0	0	0	0	0	chrono	False
69.15022	0.2420273	0	0	0	0	0	chrono	False
69.15723	0.2490387	0	0	0	0	0	chrono	False
69.16632	0.2581253	0	0	0	0	0	chrono	False
69.17387	0.2656784	0	0	0	0	0	chrono	False
69.1823	0.2741013	0	0	0	0	0	chrono	False
69.18895	0.2807541	0	0	0	0	0	chrono	False
69.19689	0.2886963	0	0	0	0	0	chrono	False
69.20408	0.2958832	0	0	0	0	0	chrono	False
69.21183	0.3036346	0	0	0	0	0	chrono	False
69.21915	0.3109512	0	0	0	0	0	chrono	False
69.22709	0.3189011	0	0	0	0	0	chrono	False
69.23434	0.3261414	0	0	0	0	0	chrono	False
69.24162	0.3334198	0	0	0	0	0	chrono	False
69.24994	0.3417435	0	0	0	0	0	chrono	False
69.25731	0.3491135	0	0	0	0	0	chrono	False
69.26549	0.3572998	0	0	0	0	0	chrono	False
69.27224	0.3640442	0	0	0	0	0	chrono	False
69.28057	0.3723755	0	0	0	0	0	chrono	False
69.28754	0.3793488	0	0	0	0	0	chrono	False
69.2951	0.3869095	0	0	0	0	0	chrono	False
69.30248	0.3942871	0	0	0	0	0	chrono	False
69.30943	0.4012375	0	0	0	0	0	chrono	False
69.31712	0.4089279	0	0	0	0	0	chrono	False
69.32415	0.4159546	0	0	0	0	0	chrono	False
69.33202	0.4238205	0	0	0	0	0	chrono	False
69.33899	0.4307938	0	0	0	0	0	chrono	False
69.34691	0.4387207	0	0	0	0	0	chrono	False
69.35401	0.445816	0	0	0	0	0	chrono	False
69.36314	0.4549561	0	0	0	0	0	chrono	False
69.37868	0.4704895	0	0	0	0	0	chrono	False
69.38811	0.4799194	0	0	0	0	0	chrono	False
69.40154	0.4933472	0	0	0	0	0	chrono	False
69.40873	0.5005341	0	0	0	0	0	chrono	False
69.41654	0.5083466	0	0	0	0	0	chrono	False
69.42346	0.5152664	0	0	0	0	0	chrono	False
69.43206	0.5238647	0	0	0	0	0	chrono	False
69.43924	0.531044	0	0	0	0	0	chrono	False
69.44794	0.5397491	0	0	0	0	0	chrono	False
69.45469	0.5464935	0	0	0	0	0	chrono	False
