Target_pos_z	0.3
Target_color	red
SessionTime	TrialTime	Cursor_posx	Cursor_posy	Cursor_posz	MouseX	MouseY	Phase	TargetAchieved
13.39519	2.861023E-06	0	0	0	0	-0.2	chrono	False
13.44094	0.04575443	0	0	0	0	-0.15	chrono	False
13.47813	0.08294296	0	0	0	0	-0.05	chrono	False
13.51392	0.1187334	0	0	0	0	0	chrono	False
13.53747	0.1422749	0	0	0	0	0	chrono	False
13.57273	0.177537	0	0	0	0	-0.1	chrono	False
13.60448	0.2092962	0	0	0	0	-0.05	chrono	False
13.64161	0.2464228	0	0	0	0	0	chrono	False
13.67582	0.2806292	0	0	0	-0.05	0	chrono	False
13.70916	0.3139744	0	0	0	0	-0.05	chrono	False
13.75304	0.3578548	0	0	0	0	-0.05	chrono	False
13.79421	0.3990221	0	0	0	0	-0.05	chrono	False
13.82458	0.4293861	0	0	0	0	-0.1	chrono	False
13.86206	0.4668665	0	0	0	0	-0.05	chrono	False
13.89417	0.4989767	0	0	0	0	0	chrono	False
13.93509	0.539897	0	0	0	0	0	chrono	False
13.97104	0.5758543	0	0	0	-0.1	0	chrono	False
14.00439	0.6091995	0	0	0	0	0	chrono	False
14.05434	0.6591539	0	0	0	0	0	chrono	False
14.0749	0.6797113	0	0	0	0	0	chrono	False
14.12052	0.7253275	0	0	0	0	0	chrono	False
14.1571	0.7619152	0	0	0	0	0	chrono	False
14.1885	0.7933121	0	0	0	0	0	chrono	False
14.22392	0.8287287	0	0	0	0	0	chrono	False
14.25509	0.8598967	0	0	0	0	0	chrono	False
14.29625	0.9010563	0	0	0	0	0	chrono	False
14.32406	0.928875	0	0	0	0	0	chrono	False
14.35796	0.9627733	0	0	0	0	0	chrono	False
14.40127	1.006084	0	0	0	0	0	chrono	False
14.44737	1.052176	0	0	0	0	0	chrono	False
14.48054	1.085346	0	0	0	0	0	chrono	False
14.50921	1.114018	0	0	0	0	0	chrono	False
14.54817	1.152979	0	0	0	0	0	chrono	False
14.58369	1.188498	0	0	0	0	0	chrono	False
14.61946	1.224274	0	0	0	0	0	chrono	False
14.67063	1.275444	0	0	0	0	0	chrono	False
14.70607	1.310883	0	0	0	0	0	chrono	False
14.74476	1.349567	0	0	0	0	0	chrono	False
14.77103	1.375838	0	0	0	0	0	chrono	False
14.80064	1.40545	0	0	0	0	0	chrono	False
14.83506	1.439868	0	0	0	0	0	chrono	False
14.86252	1.467329	0	0	0	0	0	chrono	False
14.87761	1.482417	0	0	0	0	0	chrono	False
14.91242	1.517231	0	0	0	0	0	chrono	False
14.94186	1.54667	0	0	0	0	0	chrono	False
14.96577	1.570577	0	0	0	0	0	chrono	False
14.99565	1.600465	0	0	0	0	0	chrono	False
15.0306	1.635409	0	0	0	0	0	chrono	False
15.06063	1.66544	0	0	0	0	0	chrono	False
15.08819	1.693003	0	0	0	0	0	chrono	False
15.11045	1.715265	0	0	0	0	0	chrono	False
15.13596	1.74077	0	0	0	0	0	chrono	False
15.16774	1.772548	0	0	0	0	0	chrono	False
15.1892	1.794011	0	0	0	0	0	chrono	False
15.21925	1.824064	0	0	0	0	0	chrono	False
15.24727	1.852086	0	0	0	0	0	chrono	False
15.27407	1.878877	0	0	0	0	0	chrono	False
15.30437	1.909182	0	0	0	0	0	chrono	False
15.33463	1.939438	0	0	0	0	0	chrono	False
15.36437	1.969179	0	0	0	0	0	chrono	False
15.39345	1.998257	0	0	0	0	0	chrono	False
15.4209	2.025708	0	0	0	0	0	chrono	False
