Target_pos_z	0.3
Target_color	red
SessionTime	TrialTime	Cursor_posx	Cursor_posy	Cursor_posz	MouseX	MouseY	Phase	TargetAchieved
9.547353	9.536743E-07	0	0	0	-0.15	0	chrono	False
9.55293	0.005577087	0	0	0	0	0	chrono	False
9.559011	0.01165867	0	0	0	-0.05	0	chrono	False
9.565209	0.0178566	0	0	0	-0.1	0.05	chrono	False
9.570225	0.02287197	0	0	0	0	0	chrono	False
9.576457	0.02910423	0	0	0	-0.1	0	chrono	False
9.582868	0.03551483	0	0	0	-0.05	0	chrono	False
9.587934	0.04058075	0	0	0	0	0	chrono	False
9.592999	0.04564571	0	0	0	0	0.05	chrono	False
9.598859	0.05150604	0	0	0	-0.05	0	chrono	False
9.605554	0.05820084	0	0	0	-0.1	0	chrono	False
9.610643	0.0632906	0	0	0	0	0	chrono	False
9.6156	0.06824684	0	0	0	0	0	chrono	False
9.621722	0.07436943	0	0	0	-0.05	0.05	chrono	False
9.62774	0.08038807	0	0	0	-0.05	0	chrono	False
9.632677	0.08532429	0	0	0	0	0	chrono	False
9.637803	0.09045029	0	0	0	0	0	chrono	False
9.644085	0.09673214	0	0	0	-0.1	0	chrono	False
9.650187	0.1028347	0	0	0	-0.05	0.1	chrono	False
9.655147	0.1077938	0	0	0	-0.05	0	chrono	False
9.661437	0.1140842	0	0	0	-0.1	0	chrono	False
9.666458	0.1191053	0	0	0	0	0	chrono	False
9.672504	0.1251516	0	0	0	-0.1	0.05	chrono	False
9.677402	0.1300497	0	0	0	0	0	chrono	False
9.683768	0.1364155	0	0	0	-0.1	0	chrono	False
9.689645	0.142292	0	0	0	-0.05	0	chrono	False
9.694663	0.1473103	0	0	0	0	0	chrono	False
9.699709	0.1523561	0	0	0	0	0	chrono	False
9.706231	0.1588783	0	0	0	-0.05	0.05	chrono	False
9.711192	0.1638403	0	0	0	0	0	chrono	False
9.717427	0.1700745	0	0	0	-0.05	0	chrono	False
9.722649	0.1752958	0	0	0	0	0	chrono	False
9.727606	0.180253	0	0	0	0	0	chrono	False
9.732927	0.1855745	0	0	0	0	0.05	chrono	False
9.737949	0.1905975	0	0	0	-0.05	0	chrono	False
9.743143	0.1957903	0	0	0	0	0	chrono	False
9.748277	0.2009239	0	0	0	0	0	chrono	False
9.754473	0.2071209	0	0	0	-0.1	0.05	chrono	False
9.759485	0.2121325	0	0	0	-0.05	0.05	chrono	False
9.764681	0.2173281	0	0	0	0	0	chrono	False
9.770739	0.2233858	0	0	0	-0.05	0.1	chrono	False
9.776017	0.2286654	0	0	0	0	0	chrono	False
9.781079	0.2337275	0	0	0	-0.05	0.05	chrono	False
9.786015	0.2386627	0	0	0	0	0	chrono	False
9.791968	0.2446156	0	0	0	-0.1	0.05	chrono	False
9.798084	0.2507315	0	0	0	0	0.1	chrono	False
9.80458	0.2572269	0	0	0	-0.15	0.1	chrono	False
9.810704	0.2633524	0	0	0	-0.1	0	chrono	False
9.816788	0.2694349	0	0	0	-0.05	0.05	chrono	False
9.821646	0.2742929	0	0	0	0	0	chrono	False
9.827132	0.2797804	0	0	0	0	0	chrono	False
9.833255	0.285902	0	0	0	-0.05	0.05	chrono	False
9.839453	0.2921009	0	0	0	-0.05	0	chrono	False
9.844794	0.2974424	0	0	0	0	0	chrono	False
9.849808	0.3024549	0	0	0	0	0	chrono	False
9.860191	0.3128395	0	0	0	0	0.05	chrono	False
9.866321	0.3189678	0	0	0	0	0	chrono	False
9.871401	0.324049	0	0	0	0	0	chrono	False
9.876614	0.3292608	0	0	0	-0.05	0	chrono	False
9.881781	0.3344278	0	0	0	0	0	chrono	False
9.887562	0.340209	0	0	0	0	0	chrono	False
9.892637	0.3452845	0	0	0	0	0	chrono	False
9.898075	0.3507223	0	0	0	0	0	chrono	False
9.905272	0.3579197	0	0	0	-0.05	0	chrono	False
9.910424	0.3630724	0	0	0	0	0	chrono	False
9.915709	0.3683567	0	0	0	0	0	chrono	False
9.920994	0.373641	0	0	0	0	0	chrono	False
9.926182	0.37883	0	0	0	0	-0.05	chrono	False
9.931682	0.3843288	0	0	0	-0.05	0	chrono	False
9.936902	0.3895493	0	0	0	0	-0.05	chrono	False
9.941992	0.394639	0	0	0	0	0	chrono	False
9.94846	0.4011078	0	0	0	-0.1	-0.1	chrono	False
9.95334	0.4059868	0	0	0	0	0	chrono	False
9.95955	0.4121971	0	0	0	-0.1	-0.05	chrono	False
9.966257	0.4189043	0	0	0	-0.05	-0.1	chrono	False
9.971545	0.4241924	0	0	0	0	0	chrono	False
9.976765	0.4294119	0	0	0	0	0	chrono	False
9.982129	0.4347763	0	0	0	-0.05	0	chrono	False
9.988503	0.4411507	0	0	0	-0.05	-0.05	chrono	False
9.99486	0.4475069	0	0	0	-0.05	0	chrono	False
10.00011	0.4527607	0	0	0	0	0	chrono	False
10.00551	0.4581556	0	0	0	0	0	chrono	False
10.01092	0.4635668	0	0	0	-0.05	-0.05	chrono	False
10.01729	0.4699345	0	0	0	-0.1	0	chrono	False
10.0224	0.4750433	0	0	0	0	0	chrono	False
10.02792	0.480566	0	0	0	0	0	chrono	False
10.03425	0.4868994	0	0	0	-0.05	0	chrono	False
10.04101	0.4936523	0	0	0	-0.15	0	chrono	False
10.04654	0.4991875	0	0	0	-0.05	0	chrono	False
10.05174	0.504384	0	0	0	0	0	chrono	False
10.05783	0.5104742	0	0	0	-0.05	0	chrono	False
10.06334	0.5159922	0	0	0	0	0	chrono	False
10.06866	0.5213041	0	0	0	0	0	chrono	False
10.07412	0.5267725	0	0	0	0	0.05	chrono	False
10.08059	0.5332327	0	0	0	-0.1	0.05	chrono	False
10.08707	0.5397158	0	0	0	-0.05	0.15	chrono	False
10.09199	0.5446358	0	0	0	0	0	chrono	False
10.0983	0.550951	0	0	0	-0.05	0.2	chrono	False
10.10487	0.5575132	0	0	0	0	0.1	chrono	False
10.11095	0.5636005	0	0	0	0.05	0.15	chrono	False
10.11746	0.5701103	0	0	0	0.05	0.1	chrono	False
10.12404	0.576683	0	0	0	0.05	0.15	chrono	False
10.1301	0.5827484	0	0	0	0.05	0.05	chrono	False
10.13641	0.5890541	0	0	0	0.05	0.1	chrono	False
10.14132	0.5939713	0	0	0	0	0	chrono	False
10.14673	0.5993729	0	0	0	0.05	0	chrono	False
10.15202	0.6046648	0	0	0	0	0.05	chrono	False
10.1572	0.6098471	0	0	0	0	0	chrono	False
10.1624	0.6150513	0	0	0	0	0	chrono	False
10.16784	0.6204901	0	0	0	0	0	chrono	False
10.17407	0.6267138	0	0	0	0.05	0.1	chrono	False
10.17922	0.6318665	0	0	0	0	0	chrono	False
10.18466	0.6373081	0	0	0	0	0	chrono	False
10.18974	0.6423864	0	0	0	0	0	chrono	False
10.19502	0.6476688	0	0	0	0	0	chrono	False
10.20135	0.6539974	0	0	0	0.1	0	chrono	False
10.20694	0.6595831	0	0	0	0	0.05	chrono	False
10.21214	0.6647921	0	0	0	0	0	chrono	False
10.22287	0.6755152	0	0	0	0	0.05	chrono	False
10.22818	0.6808243	0	0	0	0	0.05	chrono	False
10.23341	0.6860552	0	0	0	0	0	chrono	False
10.23953	0.692174	0	0	0	-0.1	0.1	chrono	False
10.24578	0.698432	0	0	0	-0.05	0.05	chrono	False
10.25198	0.7046309	0	0	0	-0.05	0.2	chrono	False
10.25826	0.7109098	0	0	0	0	0.1	chrono	False
10.26466	0.7173119	0	0	0	-0.1	0.15	chrono	False
10.27084	0.723484	0	0	0	-0.05	0.1	chrono	False
10.27611	0.7287588	0	0	0	0	0	chrono	False
10.28307	0.7357216	0	0	0	-0.1	0.2	chrono	False
10.28943	0.7420816	0	0	0	-0.05	0.1	chrono	False
10.29583	0.7484818	0	0	0	-0.1	0.1	chrono	False
10.302	0.7546463	0	0	0	-0.05	0.05	chrono	False
