Target_pos_z	0.25
Target_color	green
SessionTime	TrialTime	Cursor_posx	Cursor_posy	Cursor_posz	MouseX	MouseY	Phase	TargetAchieved
32.78052	0	0	0	0	0	0	chrono	False
32.78628	0.005756378	0	0	0	0	0	chrono	False
32.79171	0.01118851	0	0	0	0	0	chrono	False
32.79679	0.01626968	0	0	0	0	0	chrono	False
32.80273	0.02221298	0	0	0	0	0	chrono	False
32.80824	0.02771378	0	0	0	0	0	chrono	False
32.81331	0.03279114	0	0	0	0	0	chrono	False
32.81843	0.03790665	0	0	0	0	0	chrono	False
32.82425	0.04373169	0	0	0	0	0	chrono	False
32.82961	0.04909134	0	0	0	0	0	chrono	False
32.83539	0.05487061	0	0	0	0	0	chrono	False
32.84056	0.06004715	0	0	0	0	0	chrono	False
32.84574	0.06521988	0	0	0	0	0	chrono	False
32.85103	0.07050705	0	0	0	0	0	chrono	False
32.85725	0.07673264	0	0	0	0	0	chrono	False
32.8627	0.08218384	0	0	0	0	0	chrono	False
32.86835	0.08783722	0	0	0	0	0	chrono	False
32.87838	0.09785461	0	0	0	0	0	chrono	False
32.88419	0.1036644	0	0	0	0	0	chrono	False
32.88961	0.1090927	0	0	0	0	0	chrono	False
32.89487	0.1143532	0	0	0	0	0	chrono	False
32.90009	0.1195717	0	0	0	0	0	chrono	False
32.90578	0.1252556	0	0	0	0	0	chrono	False
32.91141	0.1308861	0	0	0	0	0	chrono	False
32.91694	0.1364174	0	0	0	0	0	chrono	False
32.92249	0.1419716	0	0	0	0	0	chrono	False
32.92786	0.1473389	0	0	0	0	0	chrono	False
32.93342	0.1529007	0	0	0	0	0	chrono	False
32.9394	0.1588821	0	0	0	0	0	chrono	False
32.94461	0.164093	0	0	0	0	0	chrono	False
32.94991	0.169384	0	0	0	0	0	chrono	False
32.95564	0.1751175	0	0	0	0	0	chrono	False
32.96107	0.1805496	0	0	0	0	0	chrono	False
32.967	0.1864853	0	0	0	0	0	chrono	False
32.9723	0.1917801	0	0	0	0	0	chrono	False
32.97739	0.1968727	0	0	0	0	0	chrono	False
32.98245	0.201931	0	0	0	0	0	chrono	False
32.98853	0.2080078	0	0	0	0	0	chrono	False
32.9937	0.2131805	0	0	0	0	0	chrono	False
32.99874	0.2182236	0	0	0	0	0	chrono	False
33.00476	0.2242393	0	0	0	0	0	chrono	False
33.01006	0.2295341	0	0	0	0	0	chrono	False
33.01506	0.2345428	0	0	0	0	0	chrono	False
33.02024	0.2397194	0	0	0	0	0	chrono	False
33.02586	0.2453423	0	0	0	0	0	chrono	False
33.0313	0.2507744	0	0	0	0	0	chrono	False
33.037	0.2564774	0	0	0	0	0	chrono	False
33.0421	0.2615776	0	0	0	0	0	chrono	False
33.04747	0.2669487	0	0	0	0	0	chrono	False
33.05259	0.2720642	0	0	0	0	0	chrono	False
33.05838	0.2778549	0	0	0	0	0	chrono	False
33.06364	0.2831192	0	0	0	0	0	chrono	False
33.06922	0.2887001	0	0	0	0	0	chrono	False
33.07474	0.29422	0	0	0	0	0	chrono	False
33.0799	0.2993813	0	0	0	0	0	chrono	False
33.08558	0.3050537	0	0	0	0	0	chrono	False
33.091	0.310482	0	0	0	0	0	chrono	False
33.09628	0.3157539	0	0	0	0	0	chrono	False
33.10139	0.3208733	0	0	0	0	0	chrono	False
33.10746	0.3269386	0	0	0	0	0	chrono	False
33.1129	0.3323822	0	0	0	0	0	chrono	False
33.1183	0.33778	0	0	0	0	0	chrono	False
33.12383	0.3433075	0	0	0	0	0	chrono	False
33.12925	0.3487244	0	0	0	0	0	chrono	False
33.13496	0.3544426	0	0	0	0	0	chrono	False
33.14008	0.3595581	0	0	0	0	0	chrono	False
33.14514	0.3646202	0	0	0	0	0	chrono	False
33.15043	0.3699074	0	0	0	0	0	chrono	False
33.15632	0.3757973	0	0	0	0	0	chrono	False
33.1614	0.3808784	0	0	0	0	0	chrono	False
33.1669	0.3863754	0	0	0	0	0	chrono	False
33.17248	0.3919563	0	0	0	0	0	chrono	False
33.17749	0.3969688	0	0	0	0	0	chrono	False
33.18267	0.402153	0	0	0	0	0	chrono	False
33.18838	0.4078598	0	0	0	0	0	chrono	False
33.19396	0.4134407	0	0	0	0	0	chrono	False
33.19923	0.4187126	0	0	0	0	0	chrono	False
33.20502	0.4244995	0	0	0	0	0	chrono	False
33.21032	0.4298019	0	0	0	0	0	chrono	False
33.21582	0.4352951	0	0	0	0	0	chrono	False
33.22141	0.4408913	0	0	0	0	0	chrono	False
33.2268	0.4462738	0	0	0	0	0	chrono	False
33.23188	0.451355	0	0	0	0	0	chrono	False
33.2377	0.4571762	0	0	0	0	0	chrono	False
33.24787	0.46735	0	0	0	0	0	chrono	False
33.25388	0.4733582	0	0	0	0	0	chrono	False
33.25911	0.4785881	0	0	0	0	0	chrono	False
33.26429	0.4837723	0	0	0	0	0	chrono	False
33.2696	0.4890785	0	0	0	0	0	chrono	False
33.27537	0.4948502	0	0	0	0	0	chrono	False
33.28062	0.500103	0	0	0	0	0	chrono	False
33.28669	0.5061684	0	0	0	0	0	chrono	False
33.29195	0.5114288	0	0	0	0	0	chrono	False
33.29681	0.5162888	0	0	0	0	0	chrono	False
33.30246	0.5219345	0	0	0	0	0	chrono	False
33.30753	0.5270081	0	0	0	0	0	chrono	False
33.3124	0.5318756	0	0	0	0	0	chrono	False
33.31749	0.5369644	0	0	0	0	0	chrono	False
33.32308	0.5425606	0	0	0	0	0	chrono	False
33.3283	0.5477791	0	0	0	0	0	chrono	False
33.33384	0.553318	0	0	0	0	0	chrono	False
33.33932	0.5587959	0	0	0	0	0	chrono	False
33.34421	0.5636902	0	0	0	0	0	chrono	False
33.34933	0.5688057	0	0	0	0	0	chrono	False
33.3546	0.5740738	0	0	0	0	0	chrono	False
33.35996	0.5794373	0	0	0	0	0	chrono	False
33.36496	0.5844345	0	0	0	0	0	chrono	False
33.37063	0.590107	0	0	0	0	0	chrono	False
33.37561	0.5950928	0	0	0	0	0	chrono	False
33.38064	0.6001205	0	0	0	0	0	chrono	False
33.38551	0.6049919	0	0	0	0	0	chrono	False
33.39132	0.6108017	0	0	0	0	0	chrono	False
33.39624	0.6157227	0	0	0	0	0	chrono	False
33.40142	0.6208992	0	0	0	0	0	chrono	False
33.40741	0.6268921	0	0	0	0	0	chrono	False
33.41227	0.6317482	0	0	0	0	0	chrono	False
33.41799	0.6374664	0	0	0	0	0	chrono	False
33.42307	0.6425514	0	0	0	0	0	chrono	False
33.42826	0.6477356	0	0	0	0	0	chrono	False
33.43319	0.652668	0	0	0	0	0	chrono	False
33.43859	0.6580734	0	0	0	0	0	chrono	False
33.44386	0.6633339	0	0	0	0	0	chrono	False
33.44899	0.6684647	0	0	0	0	0	chrono	False
33.45451	0.6739922	0	0	0	0	0	chrono	False
33.45969	0.6791687	0	0	0	0	0	chrono	False
33.46477	0.6842461	0	0	0	0	0	chrono	False
33.47047	0.689949	0	0	0	0	0	chrono	False
33.47527	0.6947441	0	0	0	0	0	chrono	False
33.48013	0.699604	0	0	0	0	0	chrono	False
33.48505	0.7045364	0	0	0	0	0	chrono	False
33.49097	0.710453	0	0	0	0	0	chrono	False
33.49591	0.7153854	0	0	0	0	0	chrono	False
33.50168	0.7211609	0	0	0	0	0	chrono	False
33.50697	0.7264442	0	0	0	0	0	chrono	False
33.51189	0.7313728	0	0	0	0	0	chrono	False
33.51675	0.7362366	0	0	0	0	0	chrono	False
33.52237	0.7418442	0	0	0	0	0	chrono	False
33.52761	0.7470932	0	0	0	0	0	chrono	False
33.53258	0.7520599	0	0	0	0	0	chrono	False
33.53808	0.7575607	0	0	0	0	0	chrono	False
33.54301	0.7624855	0	0	0	0	0	chrono	False
33.54824	0.7677155	0	0	0	0	0	chrono	False
33.55324	0.7727165	0	0	0	0	0	chrono	False
33.55886	0.7783356	0	0	0	0	0	chrono	False
33.56403	0.7835045	0	0	0	0	0	chrono	False
33.56966	0.789135	0	0	0	0	0	chrono	False
33.57525	0.7947273	0	0	0	0	0	chrono	False
33.58058	0.8000603	0	0	0	0	0	chrono	False
33.58629	0.8057671	0	0	0	0	0	chrono	False
33.59159	0.8110733	0	0	0	0	0	chrono	False
33.5965	0.8159828	0	0	0	0	0	chrono	False
33.60674	0.8262177	0	0	0	0	0	chrono	False
33.61182	0.8313026	0	0	0	0	0	chrono	False
33.61684	0.836319	0	0	0	0	0	chrono	False
33.62259	0.8420677	0	0	0	0	0	chrono	False
33.62778	0.8472595	0	0	0	0	0	chrono	False
33.63348	0.8529625	0	0	0	0	0	chrono	False
33.63873	0.8582039	0	0	0	0	0	chrono	False
33.64367	0.8631516	0	0	0	0	0	chrono	False
33.64943	0.8689079	0	0	0	0	0	chrono	False
33.65527	0.8747559	0	0	0	0	0	chrono	False
33.66068	0.8801575	0	0	0	0	0	chrono	False
33.66562	0.8851013	0	0	0	0	0	chrono	False
33.67168	0.8911591	0	0	0	0	0	chrono	False
33.67682	0.8963013	0	0	0	0	0	chrono	False
33.68182	0.9013023	0	0	0	0	0	chrono	False
33.68715	0.9066277	0	0	0	0	0	chrono	False
33.69256	0.9120369	0	0	0	0	0	chrono	False
33.69759	0.9170647	0	0	0	0	0	chrono	False
33.70323	0.9227066	0	0	0	0	0	chrono	False
33.70853	0.9280052	0	0	0	0	0	chrono	False
33.71345	0.9329262	0	0	0	0	0	chrono	False
33.71912	0.9385948	0	0	0	0	0	chrono	False
33.72437	0.9438438	0	0	0	0	0	chrono	False
33.72955	0.9490242	0	0	0	0	0	chrono	False
33.73447	0.9539452	0	0	0	0	0	chrono	False
33.74036	0.9598351	0	0	0	0	0	chrono	False
33.74537	0.9648476	0	0	0	0	0	chrono	False
33.7511	0.9705772	0	0	0	0	0	chrono	False
33.75639	0.9758682	0	0	0	0	0	chrono	False
33.76132	0.9807968	0	0	0	0	0	chrono	False
33.76662	0.9860954	0	0	0	0	0	chrono	False
33.77232	0.9917984	0	0	0	0	0	chrono	False
33.77749	0.9969673	0	0	0	0	0	chrono	False
33.78284	1.002323	0	0	0	0	0	chrono	False
33.78884	1.00832	0	0	0	0	0	chrono	False
33.79387	1.013351	0	0	0	0	0	chrono	False
33.79943	1.018909	0	0	0	0	0	chrono	False
33.80478	1.024258	0	0	0	0	0	chrono	False
33.81003	1.02951	0	0	0	0	0	chrono	False
33.81507	1.03455	0	0	0	0	0	chrono	False
33.82082	1.040298	0	0	0	0	0	chrono	False
33.82605	1.045532	0	0	0	0	0	chrono	False
33.83134	1.050823	0	0	0	0	0	chrono	False
33.83714	1.056614	0	0	0	0	0	chrono	False
33.84222	1.061699	0	0	0	0	0	chrono	False
33.84752	1.066994	0	0	0	0	0	chrono	False
33.85254	1.072021	0	0	0	0	0	chrono	False
33.85837	1.07785	0	0	0	0	0	chrono	False
33.86346	1.082943	0	0	0	0	0	chrono	False
33.86921	1.088692	0	0	0	0	0	chrono	False
33.87467	1.094151	0	0	0	0	0	chrono	False
33.88008	1.099564	0	0	0	0	0	chrono	False
33.88597	1.10545	0	0	0	0	0	chrono	False
33.89127	1.110744	0	0	0	0	0	chrono	False
33.89641	1.115887	0	0	0	0	0	chrono	False
33.90163	1.121105	0	0	0	0	0	chrono	False
33.90786	1.127335	0	0	0	0	0	chrono	False
33.91294	1.132423	0	0	0	0	0	chrono	False
33.91881	1.13829	0	0	0	0	0	chrono	False
33.92396	1.143436	0	0	0	0	0	chrono	False
33.92938	1.148857	0	0	0	0	0	chrono	False
33.93444	1.153915	0	0	0	0	0	chrono	False
33.94042	1.159901	0	0	0	0	0	chrono	False
33.9456	1.165081	0	0	0	0	0	chrono	False
33.95131	1.170792	0	0	0	0	0	chrono	False
33.95691	1.176392	0	0	0	0	0	chrono	False
33.96767	1.187145	0	0	0	0	0	chrono	False
33.97281	1.192287	0	0	0	0	0	chrono	False
33.97802	1.197495	0	0	0	0	0	chrono	False
33.98315	1.202625	0	0	0	0	0	chrono	False
33.98915	1.208633	0	0	0	0	0	chrono	False
33.99445	1.213924	0	0	0	0	0	chrono	False
33.99992	1.219395	0	0	0	0	0	chrono	False
34.00563	1.225109	0	0	0	0	0	chrono	False
34.01109	1.230572	0	0	0	0	0	chrono	False
34.01624	1.235722	0	0	0	0	0	chrono	False
34.0222	1.241676	0	0	0	0	0	chrono	False
34.02795	1.247433	0	0	0	0	0	chrono	False
34.03321	1.252686	0	0	0	0	0	chrono	False
34.03903	1.258511	0	0	0	0	0	chrono	False
34.04412	1.263599	0	0	0	0	0	chrono	False
34.05022	1.269703	0	0	0	0	0	chrono	False
34.05566	1.275139	0	0	0	0	0	chrono	False
34.06091	1.280392	0	0	0	0	0	chrono	False
34.06627	1.285744	0	0	0	0	0	chrono	False
34.0723	1.291779	0	0	0	0	0	chrono	False
34.07753	1.297005	0	0	0	0	0	chrono	False
34.08353	1.303005	0	0	0	0	0	chrono	False
34.0894	1.30888	0	0	0	0	0	chrono	False
34.09466	1.31414	0	0	0	0	0	chrono	False
34.09997	1.319447	0	0	0	0	0	chrono	False
34.10566	1.325138	0	0	0	0	0	chrono	False
34.11134	1.330814	0	0	0	0	0	chrono	False
34.11649	1.335964	0	0	0	0	0	chrono	False
34.12234	1.34182	0	0	0	0	0	chrono	False
34.12783	1.347313	0	0	0	0	0	chrono	False
34.13318	1.352665	0	0	0	0	0	chrono	False
34.13862	1.358097	0	0	0	0	0	chrono	False
34.14464	1.364117	0	0	0	0	0	chrono	False
34.15033	1.369804	0	0	0	0	0	chrono	False
34.15636	1.375839	0	0	0	0	0	chrono	False
34.16155	1.381027	0	0	0	0	0	chrono	False
34.16728	1.386757	0	0	0	0	0	chrono	False
34.17274	1.392216	0	0	0	0	0	chrono	False
34.17823	1.397713	0	0	0	0	0	chrono	False
34.18346	1.402939	0	0	0	0	0	chrono	False
34.18953	1.409016	0	0	0	0	0	chrono	False
34.19481	1.414284	0	0	0	0	0	chrono	False
34.20011	1.41959	0	0	0	0	0	chrono	False
34.20605	1.425529	0	0	0	0	0	chrono	False
34.21161	1.431087	0	0	0	0	0	chrono	False
34.21736	1.436836	0	0	0	0	0	chrono	False
34.22273	1.442207	0	0	0	0	0	chrono	False
34.22829	1.447765	0	0	0	0	0	chrono	False
34.23344	1.452919	0	0	0	0	0	chrono	False
34.23923	1.458706	0	0	0	0	0	chrono	False
34.24455	1.464031	0	0	0	0	0	chrono	False
34.25053	1.470016	0	0	0	0	0	chrono	False
34.25615	1.475624	0	0	0	0	0	chrono	False
34.26132	1.480797	0	0	0	0	0	chrono	False
34.26667	1.486156	0	0	0	0	0	chrono	False
34.27256	1.492043	0	0	0	0	0	chrono	False
34.27795	1.497433	0	0	0	0	0	chrono	False
34.28319	1.502666	0	0	0	0	0	chrono	False
34.28934	1.508823	0	0	0	0	0	chrono	False
34.29458	1.514061	0	0	0	0	0	chrono	False
34.30091	1.52039	0	0	0	0	0	chrono	False
34.30613	1.525608	0	0	0	0	0	chrono	False
34.31169	1.531166	0	0	0	0	0	chrono	False
34.31703	1.536507	0	0	0	0	0	chrono	False
34.32312	1.542603	0	0	0	0	0	chrono	False
34.32892	1.548401	0	0	0	0	0	chrono	False
34.33477	1.554253	0	0	0	0	0	chrono	False
34.34532	1.5648	0	0	0	0	0	chrono	False
34.35087	1.570351	0	0	0	0	0	chrono	False
34.35669	1.576168	0	0	0	0	0	chrono	False
34.36206	1.581535	0	0	0	0	0	chrono	False
34.36784	1.587315	0	0	0	0	0	chrono	False
34.37322	1.592701	0	0	0	0	0	chrono	False
34.37875	1.598228	0	0	0	0	0	chrono	False
34.38513	1.604607	0	0	0	0	0	chrono	False
34.39063	1.610111	0	0	0	0	0	chrono	False
34.39613	1.615616	0	0	0	0	0	chrono	False
34.40139	1.620869	0	0	0	0	0	chrono	False
34.40797	1.627445	0	0	0	0	0	chrono	False
34.41311	1.632587	0	0	0	0	0	chrono	False
34.41886	1.638336	0	0	0	0	0	chrono	False
34.42419	1.643669	0	0	0	0	0	chrono	False
34.42939	1.648865	0	0	0	0	0	chrono	False
34.43435	1.653828	0	0	0	0	0	chrono	False
34.44001	1.659489	0	0	0	0	0	chrono	False
34.44506	1.664536	0	0	0	0	0	chrono	False
34.45027	1.669746	0	0	0	0	0	chrono	False
34.45598	1.675457	0	0	0	0	0	chrono	False
34.46096	1.680439	0	0	0	0	0	chrono	False
34.46675	1.68623	0	0	0	0	0	chrono	False
34.47206	1.69154	0	0	0	0	0	chrono	False
34.47733	1.696812	0	0	0	0	0	chrono	False
34.48271	1.70219	0	0	0	0	0	chrono	False
34.48854	1.708023	0	0	0	0	0	chrono	False
34.49347	1.712955	0	0	0	0	0	chrono	False
34.49864	1.718121	0	0	0	0	0	chrono	False
34.50436	1.723843	0	0	0	0	0	chrono	False
