Target_pos_z	0.2
Target_color	green
SessionTime	TrialTime	Cursor_posx	Cursor_posy	Cursor_posz	MouseX	MouseY	Phase	TargetAchieved
1.696404	3.099442E-06	0	0	0	0	0	chrono	False
1.994364	0.2979622	0	0	0	0	0	chrono	False
2.020165	0.3237635	0	0	0	0	0	chrono	False
2.030388	0.3339854	0	0	0	0	0	chrono	False
2.037281	0.3408791	0	0	0	0	0	chrono	False
2.044266	0.3478633	0	0	0	0	0	chrono	False
2.055993	0.3595904	0	0	0	0	0	chrono	False
2.060919	0.3645171	0	0	0	0	0	chrono	False
2.066062	0.3696598	0	0	0	0	0	chrono	False
2.072259	0.3758575	0	0	0	0	0	chrono	False
2.077108	0.3807055	0	0	0	0	0	chrono	False
2.082538	0.3861357	0	0	0	0	0	chrono	False
2.088526	0.3921241	0	0	0	0	0	chrono	False
2.093454	0.3970519	0	0	0	0	0	chrono	False
2.099073	0.4026705	0	0	0	0	0	chrono	False
2.104107	0.4077049	0	0	0	0	0	chrono	False
2.109849	0.4134465	0	0	0	0	0	chrono	False
2.114991	0.4185888	0	0	0	0	0	chrono	False
2.120799	0.4243964	0	0	0	0	0	chrono	False
2.126089	0.4296871	0	0	0	0	0	chrono	False
2.131448	0.4350458	0	0	0	0	0	chrono	False
2.13701	0.4406074	0	0	0	0	0	chrono	False
2.142015	0.4456133	0	0	0	0	0	chrono	False
2.147292	0.4508899	0	0	0	0	0	chrono	False
2.152373	0.4559706	0	0	0	0	0	chrono	False
2.157954	0.4615523	0	0	0	0	0	chrono	False
2.163293	0.4668919	0	0	0	0	0	chrono	False
2.169342	0.4729396	0	0	0	0	0	chrono	False
2.174356	0.4779538	0	0	0	0	0	chrono	False
2.179609	0.4832071	0	0	0	0	0	chrono	False
2.184707	0.4883057	0	0	0	0	0	chrono	False
2.190644	0.4942414	0	0	0	0	0	chrono	False
2.195583	0.4991804	0	0	0	0	0	chrono	False
2.200808	0.5044059	0	0	0	0	0	chrono	False
2.207221	0.5108188	0	0	0	0	0	chrono	False
2.212389	0.5159866	0	0	0	0	0	chrono	False
2.218225	0.5218233	0	0	0	0	0	chrono	False
2.223638	0.5272361	0	0	0	0	0	chrono	False
2.229463	0.5330614	0	0	0	0	0	chrono	False
2.234561	0.5381588	0	0	0	0	0	chrono	False
2.24041	0.5440077	0	0	0	0	0	chrono	False
2.245624	0.5492219	0	0	0	0	0	chrono	False
2.25152	0.555118	0	0	0	0	0	chrono	False
2.256557	0.5601543	0	0	0	0	0	chrono	False
2.261911	0.5655092	0	0	0	0	0	chrono	False
2.26706	0.5706578	0	0	0	0	0	chrono	False
2.272543	0.5761412	0	0	0	0	0	chrono	False
2.277885	0.581484	0	0	0	0	0	chrono	False
2.283827	0.5874249	0	0	0	0	0	chrono	False
2.290049	0.5936464	0	0	0	0	0	chrono	False
2.295287	0.5988849	0	0	0	0	0	chrono	False
2.301227	0.6048247	0	0	0	0	0	chrono	False
2.306227	0.6098248	0	0	0	0	0	chrono	False
2.31161	0.6152076	0	0	0	0	0	chrono	False
2.31662	0.6202179	0	0	0	0	0	chrono	False
2.322285	0.6258825	0	0	0	0	0	chrono	False
2.327669	0.631267	0	0	0	0	0	chrono	False
2.332729	0.6363271	0	0	0	0	0	chrono	False
2.338688	0.6422859	0	0	0	0	0	chrono	False
2.343745	0.6473426	0	0	0	0	0	chrono	False
2.349367	0.6529645	0	0	0	0	0	chrono	False
2.354728	0.6583251	0	0	0	0	0	chrono	False
2.360438	0.6640354	0	0	0	0	0	chrono	False
2.365658	0.6692563	0	0	0	0	0	chrono	False
2.371644	0.6752414	0	0	0	0	0	chrono	False
2.376784	0.6803821	0	0	0	0	0	chrono	False
2.381965	0.6855625	0	0	0	0	0	chrono	False
2.387739	0.6913372	0	0	0	0	0	chrono	False
2.392624	0.6962222	0	0	0	0	0	chrono	False
2.397838	0.7014357	0	0	0	0	0	chrono	False
2.403091	0.7066892	0	0	0	0	0	chrono	False
2.409018	0.7126154	0	0	0	0	0	chrono	False
2.413998	0.7175959	0	0	0	0	0	chrono	False
2.423955	0.7275525	0	0	0	0	0	chrono	False
2.429473	0.733071	0	0	0	0	0	chrono	False
2.434367	0.7379652	0	0	0	0	0	chrono	False
2.439953	0.7435511	0	0	0	0	0	chrono	False
2.445199	0.7487963	0	0	0	0	0	chrono	False
2.450618	0.7542156	0	0	0	0	0	chrono	False
2.456691	0.7602884	0	0	0	0	0	chrono	False
2.461923	0.7655205	0	0	0	0	0	chrono	False
2.467795	0.7713932	0	0	0	0	0	chrono	False
2.472911	0.7765089	0	0	0	0	0	chrono	False
2.478001	0.7815987	0	0	0	0	0	chrono	False
2.483047	0.7866443	0	0	0	0	0	chrono	False
2.488964	0.7925614	0	0	0	0	0	chrono	False
2.493998	0.7975954	0	0	0	0	0	chrono	False
2.499135	0.8027331	0	0	0	0	0	chrono	False
2.504986	0.8085839	0	0	0	0	0	chrono	False
2.510242	0.8138393	0	0	0	0	0	chrono	False
2.515432	0.8190297	0	0	0	0	0	chrono	False
2.520356	0.823954	0	0	0	0	0	chrono	False
2.526154	0.8297516	0	0	0	0	0	chrono	False
2.531608	0.8352057	0	0	0	0	0	chrono	False
2.537356	0.8409535	0	0	0	0	0	chrono	False
2.542456	0.8460535	0	0	0	0	0	chrono	False
2.547822	0.8514193	0	0	0	0	0	chrono	False
2.553525	0.8571228	0	0	0	0	0	chrono	False
2.558566	0.8621632	0	0	0	0	0	chrono	False
2.563593	0.867191	0	0	0	0	0	chrono	False
2.568872	0.8724695	0	0	0	0	0	chrono	False
2.574847	0.8784453	0	0	0	0	0	chrono	False
2.580307	0.8839043	0	0	0	0	0	chrono	False
2.58631	0.8899082	0	0	0	0	0	chrono	False
2.591775	0.8953723	0	0	0	0	0	chrono	False
2.596694	0.9002923	0	0	0	0	0	chrono	False
2.601979	0.9055771	0	0	0	0	0	chrono	False
2.609107	0.9127048	0	0	0	0	0	chrono	False
2.61438	0.9179777	0	0	0	0	0	chrono	False
2.62002	0.923618	0	0	0	0	0	chrono	False
2.625223	0.9288207	0	0	0	0	0	chrono	False
2.63051	0.9341074	0	0	0	0	0	chrono	False
2.636191	0.9397889	0	0	0	0	0	chrono	False
2.641359	0.9449569	0	0	0	0	0	chrono	False
2.646307	0.9499046	0	0	0	0	0	chrono	False
2.6514	0.9549977	0	0	0	0	0	chrono	False
2.657058	0.960656	0	0	0	0	0	chrono	False
2.662046	0.9656433	0	0	0	0	0	chrono	False
2.668037	0.9716347	0	0	0	0	0	chrono	False
2.673872	0.9774696	0	0	0	0	0	chrono	False
2.678938	0.9825355	0	0	0	0	0	chrono	False
2.683951	0.9875485	0	0	0	0	0	chrono	False
2.689925	0.9935228	0	0	0	0	0	chrono	False
2.695186	0.9987837	0	0	0	0	0	chrono	False
2.700164	1.003762	0	0	0	0	0	chrono	False
2.705653	1.009251	0	0	0	0	0	chrono	False
2.710947	1.014545	0	0	0	0	0	chrono	False
2.716328	1.019927	0	0	0	0	0	chrono	False
2.721708	1.025306	0	0	0	0	0	chrono	False
2.726998	1.030596	0	0	0	0	0	chrono	False
2.732519	1.036117	0	0	0	0	0	chrono	False
2.738377	1.041975	0	0	0	0	0	chrono	False
2.743515	1.047113	0	0	0	0	0	chrono	False
2.748694	1.052292	0	0	0	0	0	chrono	False
2.754427	1.058025	0	0	0	0	0	chrono	False
2.759503	1.063101	0	0	0	0	0	chrono	False
2.764382	1.06798	0	0	0	0	0	chrono	False
2.769742	1.07334	0	0	0	0	0	chrono	False
2.775507	1.079105	0	0	0	0	0	chrono	False
2.780475	1.084073	0	0	0	0	0	chrono	False
2.790787	1.094385	0	0	0	0	0	chrono	False
2.796131	1.099728	0	0	0	0	0	chrono	False
2.801887	1.105484	0	0	0	0	0	chrono	False
2.807019	1.110617	0	0	0	0	0	chrono	False
2.812029	1.115627	0	0	0	0	0	chrono	False
