Target_pos_z	0.3
Target_color	red
SessionTime	TrialTime	Cursor_posx	Cursor_posy	Cursor_posz	MouseX	MouseY	Phase	TargetAchieved
20.09055	1.907349E-06	0	0	0	0	0	chrono	False
20.11577	0.02522087	0	0	0	0.15	-0.2	chrono	False
20.1368	0.04626083	0	0	0	0.25	-0.25	chrono	False
20.16094	0.07039261	0	0	0	0.4	-0.4	chrono	False
20.17794	0.08739662	0	0	0	0.25	-0.3	chrono	False
20.19887	0.1083279	0	0	0	0.25	0	chrono	False
20.2257	0.1351585	0	0	0	0.35	0.55	chrono	False
20.25059	0.1600418	0	0	0	0.45	0.85	chrono	False
20.27518	0.1846371	0	0	0	0.45	0.6	chrono	False
20.30639	0.2158451	0	0	0	0.1	0.1	chrono	False
20.32724	0.2366962	0	0	0	0	0	chrono	False
20.34109	0.2505398	0	0	0	0.05	0	chrono	False
20.36072	0.2701797	0	0	0	0	0	chrono	False
20.37436	0.2838192	0	0	0	0	0	chrono	False
20.39131	0.3007622	0	0	0	0	-0.15	chrono	False
20.42374	0.3331928	0	0	0	0.05	-0.7	chrono	False
20.45153	0.3609886	0	0	0	0.2	-1.1	chrono	False
20.47335	0.3828087	0	0	0	0.1	-0.95	chrono	False
20.49923	0.4086838	0	0	0	0.15	-2.2	chrono	False
20.5192	0.4286518	0	0	0	0.15	-1.05	chrono	False
20.53585	0.4453011	0	0	0	0.25	-0.8	chrono	False
20.56432	0.473772	0	0	0	0.5	-1.1	chrono	False
20.59036	0.499815	0	0	0	0.35	-0.6	chrono	False
20.62753	0.5369911	0	0	0	0.45	-0.75	chrono	False
20.64455	0.5540047	0	0	0	0.3	-0.4	chrono	False
20.66328	0.5727367	0	0	0	0	-0.1	chrono	False
20.68051	0.5899677	0	0	0	0	0	chrono	False
20.69952	0.6089745	0	0	0	0	0	chrono	False
20.72548	0.6349373	0	0	0	0	0	chrono	False
20.75728	0.6667328	0	0	0	0	-0.1	chrono	False
20.77661	0.6860676	0	0	0	0	0	chrono	False
20.79212	0.7015724	0	0	0	-0.05	-0.05	chrono	False
20.8194	0.728857	0	0	0	-0.15	0.05	chrono	False
20.85285	0.7623081	0	0	0	0	0	chrono	False
20.87818	0.7876358	0	0	0	0	0	chrono	False
20.90484	0.8143005	0	0	0	0	0	chrono	False
20.92648	0.8359394	0	0	0	0	0	chrono	False
20.95286	0.8623142	0	0	0	0	0	chrono	False
20.98094	0.8903961	0	0	0	0	0	chrono	False
21.01237	0.9218254	0	0	0	0	0	chrono	False
21.028	0.9374542	0	0	0	0	0	chrono	False
21.06445	0.9739113	0	0	0	0	0	chrono	False
21.08651	0.995966	0	0	0	0	0	chrono	False
21.1085	1.017956	0	0	0	0	0	chrono	False
21.13905	1.048504	0	0	0	0	0	chrono	False
21.15741	1.066862	0	0	0	0	0	chrono	False
21.18886	1.098312	0	0	0	0	0	chrono	False
21.21395	1.123409	0	0	0	0	0	chrono	False
21.23832	1.147779	0	0	0	0	0	chrono	False
21.26408	1.173532	0	0	0	0	0	chrono	False
21.28846	1.197912	0	0	0	0	0	chrono	False
21.3051	1.214558	0	0	0	0	0	chrono	False
21.33077	1.240231	0	0	0	0	0	chrono	False
21.35339	1.262848	0	0	0	0	0	chrono	False
21.37574	1.285192	0	0	0	0	0	chrono	False
21.40909	1.318542	0	0	0	0	0	chrono	False
21.4273	1.33675	0	0	0	0	0	chrono	False
21.4425	1.351955	0	0	0	0	0	chrono	False
21.46154	1.370993	0	0	0	0	0	chrono	False
21.48429	1.393749	0	0	0	0	0	chrono	False
21.50239	1.41185	0	0	0	0	0	chrono	False
21.52555	1.435001	0	0	0	0	0	chrono	False
21.56918	1.478632	0	0	0	0	0	chrono	False
21.58634	1.495796	0	0	0	0	0	chrono	False
21.60417	1.513622	0	0	0	0	0	chrono	False
21.62084	1.530298	0	0	0	0	0	chrono	False
